% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
3760 +2.143876320e-01 +2.143876320e-01 +1.387438763e+01 +1.387438763e+01 +4.4055e-01 +2.3539e+00 +2.7205e+00 +4.5714e-01 -1.3784e+00 -5.8594e-01 +3.6817e+00 -3.4551e+00 +1.0468e+00 -4.1398e+00 -2.4861e+00 +3.0214e+00 -2.5441e+00 -3.0608e-01 +1.2329e+00 +1.3415e+00 -3.5572e+00 -3.8409e+00 -1.6581e+00 -1.1896e+00
3802 +1.541653483e-01 +1.541653483e-01 +1.381416535e+01 +1.381416535e+01 +4.0247e-01 +2.2508e+00 +2.6788e+00 +4.4006e-01 -1.3698e+00 -5.8406e-01 +3.6179e+00 -3.3887e+00 +1.0640e+00 -4.0416e+00 -2.4653e+00 +3.0314e+00 -2.5182e+00 -2.8387e-01 +1.1875e+00 +1.3520e+00 -3.4759e+00 -3.7826e+00 -1.6725e+00 -1.2817e+00
3865 +7.068502880e-02 +7.068502880e-02 +1.373068503e+01 +1.373068503e+01 +5.1959e-01 +2.2266e+00 +2.7250e+00 +3.7750e-01 -1.4505e+00 -6.0526e-01 +3.6213e+00 -3.4212e+00 +1.0134e+00 -3.9965e+00 -2.6120e+00 +2.9707e+00 -2.4142e+00 -3.2371e-01 +1.2425e+00 +1.3634e+00 -3.5544e+00 -3.8101e+00 -1.7619e+00 -1.3218e+00
3886 +6.143348386e-02 +6.143348386e-02 +1.372143348e+01 +1.372143348e+01 +5.2896e-01 +2.2203e+00 +2.7231e+00 +3.6997e-01 -1.4584e+00 -5.9719e-01 +3.6134e+00 -3.4187e+00 +1.0112e+00 -3.9871e+00 -2.6271e+00 +2.9738e+00 -2.3961e+00 -3.2965e-01 +1.2519e+00 +1.3760e+00 -3.5649e+00 -3.8123e+00 -1.7807e+00 -1.3449e+00
3949 +3.470206541e-02 +3.470206541e-02 +1.369470207e+01 +1.369470207e+01 +4.7601e-01 +2.2391e+00 +2.6862e+00 +3.9664e-01 -1.4237e+00 -5.4783e-01 +3.5938e+00 -3.3964e+00 +1.0413e+00 -4.0099e+00 -2.5684e+00 +3.0349e+00 -2.4174e+00 -3.2457e-01 +1.2531e+00 +1.4142e+00 -3.5588e+00 -3.8109e+00 -1.7767e+00 -1.3817e+00
4075 +2.475903750e-02 +2.475903750e-02 +1.368475904e+01 +1.368475904e+01 +4.7685e-01 +2.2369e+00 +2.6751e+00 +3.9292e-01 -1.4265e+00 -5.2406e-01 +3.5789e+00 -3.3886e+00 +1.0454e+00 -4.0041e+00 -2.5758e+00 +3.0544e+00 -2.3974e+00 -3.3217e-01 +1.2676e+00 +1.4415e+00 -3.5738e+00 -3.8148e+00 -1.8021e+00 -1.4219e+00
15247 +9.706922823e-03 +9.706922823e-03 +1.366970692e+01 +1.366970692e+01 +3.9817e-01 +2.2078e+00 +2.6561e+00 +3.3232e-01 -1.4552e+00 -5.0951e-01 +3.6789e+00 -3.4722e+00 +1.0894e+00 -3.9624e+00 -2.5923e+00 +3.0629e+00 -2.3197e+00 -3.4129e-01 +1.3129e+00 +1.4605e+00 -3.6115e+00 -3.8191e+00 -1.7931e+00 -1.3684e+00
34126 +4.749832841e-03 +4.749832841e-03 +1.366474983e+01 +1.366474983e+01 +4.3856e-01 +2.2415e+00 +2.6478e+00 +3.4417e-01 -1.4846e+00 -5.6986e-01 +3.6875e+00 -3.4491e+00 +1.0972e+00 -3.9664e+00 -2.5626e+00 +3.0541e+00 -2.3608e+00 -3.4317e-01 +1.2683e+00 +1.4891e+00 -3.6279e+00 -3.8147e+00 -1.7671e+00 -1.3831e+00
34168 +3.852782225e-03 +3.852782225e-03 +1.366385278e+01 +1.366385278e+01 +4.4203e-01 +2.2393e+00 +2.6528e+00 +3.4956e-01 -1.4885e+00 -5.6813e-01 +3.6898e+00 -3.4596e+00 +1.1004e+00 -3.9718e+00 -2.5641e+00 +3.0526e+00 -2.3637e+00 -3.4033e-01 +1.2643e+00 +1.4951e+00 -3.6315e+00 -3.8221e+00 -1.7744e+00 -1.3870e+00
193369 +1.461631707e-03 +1.461631707e-03 +1.366146163e+01 +1.366146163e+01 +4.1674e-01 +2.2253e+00 +2.6535e+00 +3.4491e-01 -1.4616e+00 -5.5458e-01 +3.6650e+00 -3.4489e+00 +1.0811e+00 -3.9795e+00 -2.5714e+00 +3.0629e+00 -2.3691e+00 -3.3963e-01 +1.2723e+00 +1.4804e+00 -3.6129e+00 -3.8031e+00 -1.7827e+00 -1.3869e+00
193390 +9.530268191e-04 +9.530268191e-04 +1.366095303e+01 +1.366095303e+01 +4.2200e-01 +2.2268e+00 +2.6590e+00 +3.4986e-01 -1.4610e+00 -5.5480e-01 +3.6698e+00 -3.4470e+00 +1.0848e+00 -3.9843e+00 -2.5564e+00 +3.0608e+00 -2.3683e+00 -3.3762e-01 +1.2679e+00 +1.4887e+00 -3.6148e+00 -3.8195e+00 -1.7963e+00 -1.3837e+00
